Price,Close,High,Low,Open,Volume,50_MA,200_MA,Daily_Return
2024-06-24,19474.619140625,19723.19921875,19472.529296875,19648.23046875,5503210000,18433.8770703125,16982.34373046875,-0.011462214299735707
2024-06-25,19701.130859375,19712.419921875,19523.509765625,19555.83984375,4848280000,18467.8298828125,17004.556787109374,0.011631124445329322
2024-06-26,19751.05078125,19763.55078125,19654.1796875,19671.0703125,5294310000,18508.714296875,17026.910888671875,0.0025338607327327622
2024-06-27,19789.029296875,19850.810546875,19701.33984375,19740.51953125,5382060000,18550.2216796875,17048.546684570312,0.0019228605123660092
2024-06-28,19682.869140625,20017.7109375,19665.849609375,19817.0,8960940000,18594.0066796875,17070.512329101562,-0.0053645964467172735
2024-07-01,19812.220703125,19827.75,19577.5390625,19720.109375,5189990000,18642.3648828125,17092.83078125,0.006571783898772221
2024-07-02,20011.890625,20014.919921875,19741.810546875,19746.220703125,4526550000,18701.8496875,17115.520786132813,0.010078119200615632
2024-07-03,20186.630859375,20186.630859375,19995.279296875,19995.279296875,3713960000,18761.3644921875,17140.441938476564,0.008731820378665489
2024-07-05,20391.970703125,20407.0,20201.5,20224.130859375,4851000000,18819.7744921875,17166.27494140625,0.010172071069236344
2024-07-08,20439.5390625,20455.380859375,20363.369140625,20393.890625,5286260000,18878.0292578125,17192.516484375,0.002332700456837644
2024-07-09,20453.01953125,20543.900390625,20395.5703125,20504.169921875,4839140000,18938.4796484375,17219.931982421876,0.00065952899959143
2024-07-10,20675.380859375,20690.970703125,20479.939453125,20533.26953125,5228240000,18997.62125,17249.837685546874,0.01087180930841325
2024-07-11,20211.359375,20672.099609375,20165.0,20661.41015625,6366620000,19046.1940234375,17277.388984375,-0.022443189198354974
2024-07-12,20331.490234375,20526.080078125,20217.990234375,20226.23046875,5845930000,19104.0100390625,17305.20193359375,0.0059437298177773545
2024-07-15,20386.880859375,20585.169921875,20304.529296875,20401.01953125,5450350000,19165.376640625,17334.4071875,0.002724376047278154
2024-07-16,20398.619140625,20477.0,20266.509765625,20441.529296875,5812930000,19222.5182421875,17363.499482421874,0.0005757762225113705
2024-07-17,19799.140625,20080.26953125,19793.75,20041.310546875,6007280000,19260.6850390625,17388.981337890626,-0.029388191009023013
2024-07-18,19705.08984375,19947.98046875,19575.7890625,19936.240234375,5977260000,19292.9154296875,17413.9305859375,-0.0047502456309261865
2024-07-19,19522.619140625,19784.48046875,19479.380859375,19687.80078125,4992930000,19321.538828125,17437.355830078126,-0.00926007973431675
2024-07-22,19822.869140625,19861.720703125,19638.369140625,19751.01953125,5093620000,19356.296015625,17463.642075195312,0.015379596243580096
2024-07-23,19754.33984375,19904.599609375,19736.220703125,19783.330078125,4938000000,19389.11359375,17488.532524414062,-0.0034570826447396508
2024-07-24,19032.390625,19482.55078125,19005.470703125,19475.66015625,6735560000,19406.5378125,17510.07837890625,-0.036546360164924185
2024-07-25,18830.580078125,19227.19921875,18721.7109375,19041.150390625,6114350000,19419.1772265625,17529.365078125,-0.010603531151252787
2024-07-26,19023.66015625,19142.6796875,18899.310546875,18990.19921875,5281560000,19433.1950390625,17549.247626953125,0.010253538516813654
2024-07-29,19059.490234375,19224.58984375,18974.509765625,19122.4296875,4897230000,19442.4518359375,17568.88748046875,0.0018834481814073989
2024-07-30,18796.26953125,19165.419921875,18667.220703125,19129.560546875,5564310000,19447.2180078125,17586.663227539062,-0.013810479707912937
2024-07-31,19362.4296875,19426.619140625,19162.91015625,19222.849609375,6292560000,19463.5419921875,17607.554877929688,0.030120878789736683
2024-08-01,18890.390625,19538.970703125,18737.08984375,19375.970703125,6664550000,19467.866015625,17627.03123046875,-0.024379123390941948
2024-08-02,18440.849609375,18628.779296875,18263.5,18494.240234375,6313870000,19462.4069921875,17643.371826171875,-0.023797338263088497
2024-08-05,17895.16015625,18169.490234375,17435.390625,17444.400390625,6852190000,19446.2062109375,17657.237578125,-0.02959134013259246
2024-08-06,18077.919921875,18368.6796875,17858.8203125,17961.44921875,5908930000,19435.296796875,17673.08087890625,0.01021280413414849
2024-08-07,17867.369140625,18445.75,17851.080078125,18345.44921875,5913620000,19416.4771875,17688.502075195312,-0.011646847765667157
2024-08-08,18413.8203125,18445.41015625,17965.0703125,18102.05078125,5815880000,19407.3648046875,17707.76677734375,0.03058375117087242
2024-08-09,18513.099609375,18567.630859375,18313.779296875,18373.890625,5783410000,19402.891796875,17727.30802734375,0.005391564335381682
2024-08-12,18542.029296875,18665.75,18433.609375,18548.23046875,4890850000,19402.9591796875,17746.288872070312,0.001562660392393278
2024-08-13,19006.4296875,19013.009765625,18723.740234375,18724.83984375,5469160000,19412.354765625,17769.412822265625,0.02504582336644612
2024-08-14,19022.6796875,19103.0,18837.099609375,19043.759765625,4985480000,19420.7889453125,17793.978369140626,0.0008549738308130106
2024-08-15,19490.150390625,19502.919921875,19239.939453125,19251.859375,5478170000,19437.49515625,17820.527021484377,0.024574387562872113
2024-08-16,19508.51953125,19561.240234375,19376.720703125,19393.73046875,5138150000,19446.96453125,17846.3920703125,0.0009424832675399841
2024-08-19,19766.490234375,19767.4296875,19445.099609375,19521.9296875,5564300000,19461.870546875,17873.17562011719,0.013223489497076635
2024-08-20,19719.8203125,19835.380859375,19652.1796875,19736.349609375,5305260000,19476.24796875,17898.45017089844,-0.0023610626530874423
2024-08-21,19824.83984375,19885.33984375,19690.640625,19758.470703125,4765150000,19491.2513671875,17922.97662109375,0.005325582565447018
2024-08-22,19491.83984375,19938.890625,19459.859375,19911.279296875,5065360000,19496.8845703125,17944.938369140626,-0.01679710921372124
2024-08-23,19720.869140625,19818.400390625,19526.630859375,19669.779296875,5380810000,19501.998359375,17967.76806640625,0.011750009168500108
2024-08-26,19516.439453125,19726.900390625,19437.33984375,19679.240234375,5110940000,19500.78875,17988.870166015626,-0.010366160134335778
2024-08-27,19581.51953125,19617.919921875,19369.529296875,19450.5703125,4362380000,19499.223125,18010.2115625,0.0033346286489044363
2024-08-28,19350.779296875,19587.0390625,19221.48046875,19567.44921875,5211920000,19488.1837109375,18031.02595703125,-0.01178357144381792
2024-08-29,19325.44921875,19622.73046875,19281.650390625,19425.279296875,5727780000,19476.5155078125,18050.007602539063,-0.0013089952469815813
2024-08-30,19574.640625,19582.169921875,19326.619140625,19506.26953125,5531150000,19472.9623046875,18070.46685546875,0.012894469020064525
2024-09-03,18958.740234375,19438.109375,18869.80078125,19438.109375,5813970000,19458.128515625,18086.198208007812,-0.031464199135201265
2024-09-04,18921.400390625,19070.8203125,18808.759765625,18832.640625,5011820000,19447.064140625,18101.719311523437,-0.0019695319039341186
2024-09-05,18930.330078125,19102.359375,18806.830078125,18864.419921875,4983030000,19431.648125,18117.205112304688,0.0004719358670950413
2024-09-06,18421.310546875,18930.76953125,18400.970703125,18903.029296875,5549030000,19405.0533203125,18130.12171386719,-0.026889099616820733
2024-09-09,18660.779296875,18693.859375,18469.400390625,18579.80078125,5132150000,19382.4883203125,18143.2903125,0.012999550134646931
2024-09-10,18829.140625,18845.740234375,18570.669921875,18722.150390625,4963740000,19365.41375,18157.76791503906,0.009022202419659564
2024-09-11,19237.30078125,19266.390625,18531.580078125,18866.0,6086930000,19353.9153515625,18173.947470703126,0.02167704646637314
2024-09-12,19423.0703125,19456.41015625,19166.80078125,19236.419921875,4983120000,19342.1389453125,18191.1527734375,0.009656735805215755
2024-09-13,19514.58984375,19556.80078125,19384.689453125,19396.099609375,4802880000,19328.698125,18208.9158203125,0.004711898262094172
2024-09-16,19423.060546875,19446.060546875,19294.1796875,19412.7890625,4675530000,19309.319921875,18225.978974609374,-0.004690300826605043
2024-09-17,19432.400390625,19596.33984375,19337.119140625,19539.75,4959520000,19289.1771484375,18243.202978515626,0.0004808636480053696
2024-09-18,19344.490234375,19643.509765625,19330.810546875,19478.509765625,5611630000,19267.0065625,18260.186079101564,-0.004523895889486318
2024-09-19,19839.830078125,19951.7890625,19723.939453125,19798.7109375,5574650000,19250.295546875,18279.39732910156,0.025606249518520974
2024-09-20,19791.490234375,19845.69921875,19632.73046875,19816.2890625,9914480000,19241.8981640625,18299.15643066406,-0.0024365049276958706
2024-09-23,19852.19921875,19892.779296875,19797.8203125,19848.7109375,5237310000,19232.31234375,18319.028876953125,0.00306742866030163
2024-09-24,19944.83984375,19984.470703125,19739.669921875,19917.560546875,5347580000,19223.4715234375,18339.81282714844,0.0046665169928630235
2024-09-25,19972.609375,20043.4296875,19921.220703125,19922.279296875,4858060000,19214.951328125,18359.563422851563,0.0013923165825120432
2024-09-26,20115.5390625,20273.30078125,19966.990234375,20273.30078125,5669210000,19221.279296875,18379.717666015626,0.007156285131120876
2024-09-27,20008.619140625,20152.529296875,19964.130859375,20147.279296875,5367890000,19227.3498828125,18398.652109375,-0.005315289913076393
2024-09-30,20060.689453125,20072.4296875,19852.849609375,19959.259765625,5846150000,19238.1112890625,18417.184306640625,0.0026023941049624355
2024-10-01,19773.30078125,20056.19921875,19622.2890625,20046.060546875,5879980000,19237.119921875,18433.23896484375,-0.014325961854228852
2024-10-02,19802.58984375,19876.69921875,19630.91015625,19725.94921875,5489040000,19238.084921875,18449.562763671875,0.0014812429560457918
2024-10-03,19793.33984375,19902.69921875,19688.220703125,19712.330078125,5208990000,19253.30390625,18465.412216796874,-0.0004671106190142771
2024-10-04,20035.01953125,20045.689453125,19829.490234375,20025.16015625,5136070000,19277.3926953125,18481.938310546873,0.012210151970705185
2024-10-07,19800.740234375,19990.119140625,19763.0390625,19954.66015625,5240320000,19292.934296875,18496.882763671874,-0.011693489817146352
2024-10-08,20107.779296875,20132.669921875,19881.080078125,19902.2109375,5566510000,19313.900078125,18514.650859375,0.015506443641281953
2024-10-09,20268.859375,20284.419921875,20047.859375,20097.560546875,5228670000,19343.351875,18532.20810546875,0.0080108338045084
2024-10-10,20241.759765625,20314.240234375,20117.19921875,20165.25,5855390000,19360.9384765625,18549.52990234375,-0.0013370071237667203
2024-10-11,20271.970703125,20313.19921875,20142.1796875,20154.83984375,5140440000,19388.570078125,18566.497451171876,0.0014925054861734122
2024-10-14,20439.05078125,20493.900390625,20355.060546875,20366.060546875,4894710000,19428.5341015625,18584.158701171877,0.008241925788657678
2024-10-15,20159.830078125,20484.310546875,20083.560546875,20442.76953125,6522700000,19473.8275,18600.465498046877,-0.013661138480126844
2024-10-16,20174.05078125,20200.58984375,20036.73046875,20172.869140625,5257570000,19515.7501171875,18617.206103515626,0.0007053979656519438
2024-10-17,20190.419921875,20377.650390625,20186.4296875,20375.2890625,5806860000,19562.2111328125,18635.438505859376,0.0008113958273672228
2024-10-18,20324.0390625,20360.2890625,20273.55078125,20288.48046875,5090190000,19600.4155078125,18655.21625,0.006617947578209327
2024-10-21,20361.470703125,20386.6796875,20193.029296875,20280.490234375,6092180000,19637.3829296875,18675.6135546875,0.0018417422102905423
2024-10-22,20390.4609375,20437.9296875,20218.849609375,20256.970703125,6407180000,19674.3515625,18696.03595703125,0.0014237789989575145
2024-10-23,20066.9609375,20312.779296875,19934.919921875,20303.55078125,6245610000,19695.5621875,18713.121416015623,-0.01586526175114822
2024-10-24,20232.869140625,20256.380859375,20116.880859375,20197.619140625,5761280000,19719.7659765625,18730.892265625,0.008267729410633473
2024-10-25,20352.01953125,20552.8203125,20322.25,20354.91015625,6100040000,19737.003359375,18748.687109375,0.0058889517743068165
2024-10-28,20351.0703125,20470.4296875,20344.8203125,20455.009765625,5641660000,19753.854375,18766.337958984375,-4.664002746967988e-05
2024-10-29,20550.650390625,20600.099609375,20294.580078125,20369.080078125,6881170000,19769.537578125,18784.926611328126,0.009806859052637451
2024-10-30,20387.69921875,20559.51953125,20378.75,20510.919921875,6514690000,19782.89515625,18802.711552734374,-0.007929246460702588
2024-10-31,19890.419921875,20227.189453125,19880.259765625,20227.189453125,6411940000,19784.2067578125,18818.482255859373,-0.024391143480166022
2024-11-01,20033.140625,20162.5390625,19950.990234375,19955.830078125,5896470000,19795.0327734375,18833.736513671876,0.0071753489210169
2024-11-04,19963.599609375,20106.990234375,19898.5703125,20011.55078125,5762320000,19799.8873828125,18846.98451171875,-0.0034712987307750076
2024-11-05,20227.4609375,20249.2109375,20042.9296875,20042.9296875,7060340000,19814.1078125,18861.469912109376,0.01321712182612056
2024-11-06,20781.330078125,20807.029296875,20526.640625,20571.2890625,8138050000,19838.1040234375,18878.3555078125,0.02738203980896947
2024-11-07,21101.5703125,21132.80078125,20896.41015625,20896.41015625,9232670000,19873.11984375,18896.36685546875,0.01540999701034984
2024-11-08,21117.1796875,21155.0,21050.3203125,21083.580078125,7316010000,19908.954453125,18914.367802734374,0.0007397257535262103
2024-11-11,21106.58984375,21182.029296875,20993.48046875,21171.240234375,8087930000,19939.5934375,18932.795703125,-0.0005014800227450822
2024-11-12,21070.7890625,21144.669921875,20946.740234375,21105.490234375,7816410000,19981.8344140625,18950.16830078125,-0.0016961897452421049
2024-11-13,21036.16015625,21154.939453125,20955.240234375,21049.66015625,9623670000,20024.129609375,18967.965546875,-0.0016434555985199717
2024-11-14,20896.669921875,21067.66015625,20864.01953125,21052.0703125,8680480000,20063.45640625,18986.7626953125,-0.006630974157779246
2024-11-15,20394.130859375,20684.560546875,20315.080078125,20679.98046875,8002270000,20102.9128125,19002.009794921876,-0.02404876300285208
2024-11-18,20539.189453125,20622.279296875,20401.259765625,20450.2109375,8455360000,20140.481015625,19016.49208984375,0.00711276174259301
2024-11-19,20684.58984375,20696.470703125,20423.30078125,20435.6796875,7246610000,20177.59,19031.84984375,0.007079168871626518
2024-11-20,20667.099609375,20676.5703125,20402.5390625,20660.83984375,7121670000,20206.1859765625,19047.321689453125,-0.000845568343734171
2024-11-21,20740.779296875,20814.9296875,20436.80078125,20775.26953125,7492540000,20232.54015625,19062.250234375,0.003565071485240212
2024-11-22,20776.23046875,20797.240234375,20655.720703125,20737.490234375,6575820000,20257.77296875,19077.215537109376,0.0017092497522666061
2024-11-25,20804.890625,20998.490234375,20712.380859375,20918.759765625,7932980000,20285.4095703125,19091.427939453126,0.0013794685370431825
2024-11-26,20922.900390625,20944.900390625,20832.400390625,20871.55078125,6411770000,20315.2195703125,19106.629140625,0.005672212738441207
2024-11-27,20744.490234375,20853.080078125,20615.419921875,20852.4296875,5619090000,20343.2195703125,19122.3494921875,-0.00852702794159177
2024-11-29,20930.369140625,20956.310546875,20751.9609375,20771.01953125,4042550000,20365.0303515625,19137.96318359375,0.008960398840844208
2024-12-02,21164.599609375,21201.029296875,20971.759765625,20971.759765625,6370530000,20392.4925390625,19154.557578125,0.011190938257050087
2024-12-03,21229.3203125,21235.7890625,21081.810546875,21106.509765625,6005160000,20420.0349609375,19172.27427734375,0.0030579696436274784
2024-12-04,21492.359375,21498.439453125,21340.83984375,21361.810546875,7870030000,20450.9853515625,19192.005576171876,0.012390366654608354
2024-12-05,21425.220703125,21517.490234375,21411.529296875,21488.51953125,7229510000,20480.037578125,19211.73712890625,-0.0031238390678082206
2024-12-06,21622.25,21626.310546875,21449.619140625,21458.580078125,6787610000,20510.171796875,19229.8248828125,0.009196138495145778
2024-12-09,21440.8203125,21609.990234375,21400.76953125,21573.759765625,7884620000,20538.8158203125,19247.3409375,-0.008390879186948585
2024-12-10,21368.1796875,21567.01953125,21313.26953125,21492.509765625,6843850000,20564.965625,19264.515185546876,-0.003387959226431758
2024-12-11,21763.98046875,21784.7109375,21533.890625,21540.380859375,6639720000,20604.77921875,19283.479833984376,0.018522905883346485
2024-12-12,21615.26953125,21715.830078125,21596.669921875,21652.849609375,7047550000,20641.0328125,19302.183681640625,-0.006832892434981197
2024-12-13,21780.25,21886.740234375,21646.08984375,21789.650390625,6028250000,20680.771015625,19320.86568359375,0.007632589013589763
2024-12-16,22096.66015625,22133.220703125,21879.740234375,21891.359375,8855040000,20722.003828125,19339.83443359375,0.014527388631902838
2024-12-17,22001.080078125,22062.0,21921.2109375,22003.640625,9534350000,20766.010625,19358.707431640625,-0.004325544107079193
2024-12-18,21209.3203125,22038.080078125,21146.830078125,21979.529296875,9996120000,20788.0414453125,19375.2646875,-0.03598731347795159
2024-12-19,21110.509765625,21413.740234375,21093.4609375,21358.7890625,8029590000,20804.874453125,19390.729384765626,-0.004658826658238802
2024-12-20,21289.150390625,21540.3203125,20913.720703125,20939.640625,10962450000,20825.822265625,19405.685185546874,0.008462165385076936
2024-12-23,21503.169921875,21510.08984375,21224.26953125,21364.259765625,6820720000,20850.44625,19423.1087890625,0.01005298601978244
2024-12-24,21797.650390625,21797.650390625,21558.970703125,21564.369140625,4739190000,20877.6182421875,19442.33859375,0.013694746859179485
2024-12-26,21768.310546875,21837.69921875,21645.619140625,21733.98046875,6467910000,20909.7878515625,19460.084599609374,-0.0013460094654338395
2024-12-27,21473.01953125,21642.259765625,21292.189453125,21633.099609375,7765120000,20935.7672265625,19477.10734375,-0.013565178381167109
2024-12-30,21197.08984375,21346.060546875,21046.630859375,21189.099609375,8384090000,20955.900625,19493.018740234376,-0.012850064570492092
2024-12-31,21012.169921875,21276.140625,20979.51953125,21256.01953125,8873030000,20969.6632421875,19509.03833984375,-0.00872383535844301
2025-01-02,20975.619140625,21236.58984375,20800.5,21120.05078125,8737550000,20981.9462109375,19523.99138671875,-0.0017395053145818906
2025-01-03,21326.16015625,21359.630859375,21075.890625,21096.7890625,8214050000,21000.6601953125,19540.46119140625,0.016711831640100705
2025-01-06,21559.5,21703.490234375,21462.51953125,21551.1796875,9586840000,21030.5109765625,19557.05814453125,0.010941484169695537
2025-01-07,21173.0390625,21621.25,21101.08984375,21619.890625,13371130000,21049.314375,19571.321435546874,-0.01792532004452796
2025-01-08,21180.970703125,21242.609375,20992.080078125,21156.759765625,8851720000,21065.8933984375,19585.529091796874,0.00037461039964958864
2025-01-10,20847.580078125,21015.509765625,20718.779296875,21012.2890625,8608880000,21075.82359375,19598.381689453126,-0.015740101323628797
2025-01-13,20784.720703125,20797.099609375,20538.330078125,20593.650390625,7830760000,21080.505,19611.25259765625,-0.0030151880824746957
2025-01-14,20757.41015625,20969.51953125,20622.720703125,20896.359375,7168110000,21087.89921875,19623.63544921875,-0.0013139722811331689
2025-01-15,21237.849609375,21286.009765625,21024.26953125,21067.810546875,7260250000,21114.8478125,19638.55125,0.02314544297715959
2025-01-16,21091.25,21330.58984375,21087.849609375,21324.98046875,7085990000,21136.01,19652.54150390625,-0.006902752023928427
2025-01-17,21441.16015625,21515.759765625,21334.630859375,21461.900390625,7996360000,21165.5612109375,19669.138408203125,0.01659029959106273
2025-01-21,21566.509765625,21620.23046875,21379.060546875,21557.8203125,8015780000,21192.3421875,19686.170009765625,0.005846213939056044
2025-01-22,21853.0,21943.0390625,21756.23046875,21756.23046875,7219060000,21213.7755859375,19706.04111328125,0.013284033322426447
2025-01-23,21900.9296875,21900.9296875,21722.0390625,21737.240234375,6837700000,21229.7627734375,19725.00345703125,0.0021932772388231214
2025-01-24,21774.009765625,21945.48046875,21709.060546875,21915.48046875,7708150000,21242.899375,19743.37255859375,-0.005795184208432946
2025-01-27,21127.279296875,21292.5390625,20974.900390625,21000.169921875,8870200000,21243.3131640625,19758.159453125,-0.029701946297966852
2025-01-28,21463.0390625,21500.73046875,21043.130859375,21186.080078125,7121740000,21251.1581640625,19775.41634765625,0.01589223869798806
2025-01-29,21411.4609375,21477.880859375,21251.80078125,21473.009765625,6497710000,21258.6641796875,19790.93375,-0.002403113783178812
2025-01-30,21508.119140625,21623.44921875,21308.689453125,21519.810546875,6679500000,21270.8931640625,19808.45689453125,0.004514320783955084
2025-01-31,21478.05078125,21846.009765625,21425.7890625,21661.560546875,7947370000,21292.5715625,19827.312998046877,-0.0013980004099105603
2025-02-03,21297.580078125,21406.580078125,21004.349609375,21084.640625,8272460000,21307.739375,19845.23259765625,-0.008402564318478523
2025-02-04,21566.919921875,21582.400390625,21308.240234375,21319.580078125,6477050000,21325.3859765625,19865.5991015625,0.012646499872849049
2025-02-05,21658.16015625,21662.98046875,21408.640625,21453.869140625,6712220000,21345.2071875,19886.918349609376,0.0042305639704469655
2025-02-06,21774.0703125,21776.080078125,21618.25,21674.169921875,6642100000,21365.8730078125,19910.60044921875,0.0053518006799184725
2025-02-07,21491.310546875,21869.3203125,21465.4609375,21776.279296875,7748940000,21380.174609375,19932.002548828124,-0.01298607754851766
2025-02-10,21756.73046875,21793.130859375,21645.169921875,21670.060546875,9535440000,21399.21140625,19953.42884765625,0.012350104070949497
2025-02-11,21693.51953125,21776.25,21625.509765625,21629.109375,9269380000,21414.6237890625,19974.26244140625,-0.0029053509483326634
2025-02-12,21719.259765625,21745.66015625,21454.189453125,21475.41015625,7946550000,21434.1191796875,19995.706240234376,0.0011865402632302846
2025-02-13,22030.7109375,22038.150390625,21758.0390625,21786.16015625,8414510000,21456.126015625,20017.268291015625,0.014339861267644638
2025-02-14,22114.689453125,22139.4296875,22010.349609375,22038.609375,7995720000,21475.1278125,20038.928134765625,0.0038118840496452755
2025-02-18,22164.609375,22191.369140625,22029.580078125,22176.009765625,8683170000,21493.83359375,20062.547734375,0.0022573195965880366
2025-02-19,22175.599609375,22222.609375,22045.75,22121.73046875,8171530000,21507.4983984375,20086.832978515624,0.0004958460665405173
2025-02-20,22068.060546875,22148.439453125,21878.75,22132.7109375,7329270000,21520.3551953125,20109.4655859375,-0.004849432006092669
2025-02-21,21614.080078125,22115.2109375,21597.16015625,22110.5390625,8461020000,21520.191796875,20128.081982421874,-0.020571833568504783
2025-02-24,21352.080078125,21727.580078125,21341.9609375,21669.359375,7414760000,21518.4169921875,20144.37453125,-0.012121728014932387
2025-02-25,21087.25,21326.810546875,20930.580078125,21318.76953125,7991440000,21512.7983984375,20159.35353515625,-0.012403010721017127
2025-02-26,21132.919921875,21350.51953125,21012.619140625,21170.509765625,7034450000,21500.1771875,20174.5930859375,0.002165759967516001
2025-02-27,20550.94921875,21323.91015625,20540.6796875,21281.359375,7700290000,21478.89078125,20186.78052734375,-0.027538584600540372
2025-02-28,20884.41015625,20900.76953125,20407.44921875,20518.650390625,8247520000,21460.973984375,20200.3966796875,0.016226060117737084
2025-03-03,20425.580078125,21073.80078125,20279.5,20989.580078125,8170140000,21427.5523828125,20211.531533203124,-0.021969980224109342
2025-03-04,20352.529296875,20688.4609375,20034.6796875,20281.880859375,8469180000,21394.5813671875,20221.68033203125,-0.0035764360654919614
2025-03-05,20628.4609375,20688.720703125,20182.5703125,20363.220703125,7048430000,21382.9641796875,20231.839384765626,0.013557609307427443
2025-03-06,20052.630859375,20473.41015625,19968.560546875,20231.740234375,7686200000,21361.8066015625,20239.312734375,-0.027914349978393815
2025-03-07,20201.369140625,20253.220703125,19736.810546875,20015.619140625,8135420000,21340.0509765625,20247.588427734376,0.0074173948691855784
